C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/10.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/2.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/3.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/4.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/5.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/6.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/7.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/8.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s40/9.pgm;34 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/1.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/10.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/2.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/3.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/4.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/5.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/6.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/7.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/8.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s5/9.pgm;35 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/1.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/10.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/2.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/3.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/4.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/5.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/6.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/7.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/8.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s6/9.pgm;36 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/1.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/10.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/2.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/3.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/4.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/5.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/6.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/7.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/8.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s7/9.pgm;37 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/1.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/10.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/2.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/3.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/4.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/5.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/6.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/7.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/8.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s8/9.pgm;38 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/1.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/10.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/2.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/3.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/4.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/5.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/6.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/7.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/8.pgm;39 
C:\Users\LSJ\Desktop\244146_847361_bundle_archive\s9/9.pgm;39 
